,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
34,260.0,1,481,1211655149,29,254.0,1,481,1211655149,29,260.0,1,481,1211655149,29,223.0,1,481,1211655149,29
35,262.0,1,646,-290121679,33,275.0,1,646,-290121679,33,319.0,1,646,-290121679,33,376.0,1,646,-290121679,33
36,273.0,1,216,1402282128,9,316.0,1,216,1402282128,9,273.0,1,216,1402282128,9,273.0,1,216,1402282128,9
37,265.0,1,622,1204416009,32,332.0,1,622,1204416009,32,286.0,1,622,1204416009,32,282.0,1,622,1204416009,32
38,257.0,1,230,-1309454973,17,312.0,1,230,-1309454973,17,257.0,1,230,-1309454973,17,257.0,1,230,-1309454973,17
39,264.0,1,171,1135284621,16,258.0,1,171,1135284621,16,264.0,1,171,1135284621,16,264.0,1,171,1135284621,16
40,474.0,1,283,-678600943,20,261.0,1,283,-678600943,20,474.0,1,283,-678600943,20,474.0,1,283,-678600943,20
41,338.0,1,587,-1048099033,24,295.0,1,587,-1048099033,24,318.0,1,587,-1048099033,24,329.0,1,587,-1048099033,24
42,334.0,1,153,-1279238863,10,250.0,1,153,-1279238863,10,334.0,1,153,-1279238863,10,334.0,1,153,-1279238863,10
43,378.0,1,209,-381321760,7,261.0,1,209,-381321760,7,378.0,1,209,-381321760,7,378.0,1,209,-381321760,7
44,314.0,1,375,1444459080,4,263.0,1,375,1444459080,4,314.0,1,375,1444459080,4,314.0,1,375,1444459080,4
45,317.0,1,413,282406729,9,240.0,1,413,282406729,9,262.0,1,413,282406729,9,373.0,1,413,282406729,9
46,325.0,1,268,1866635757,9,493.0,1,268,1866635757,9,316.0,1,268,1866635757,9,256.0,1,268,1866635757,9
47,294.0,1,278,1630005331,3,313.0,1,278,1630005331,3,255.0,1,278,1630005331,3,318.0,1,278,1630005331,3
48,269.0,1,247,-1891659500,25,377.0,1,247,-1891659500,25,269.0,1,247,-1891659500,25,269.0,1,247,-1891659500,25
49,329.0,1,522,-204027671,37,335.0,1,522,-204027671,37,393.0,1,522,-204027671,37,262.0,1,522,-204027671,37
