,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
16,313.0,8,800,1886759185,1,289.0,8,800,-1187612121,1,321.0,8,800,-1257240133,1,346.0,8,800,2096479006,1
17,259.0,8,800,-1238575518,1,262.0,8,800,1062839636,1,364.0,8,800,-1679545018,1,317.0,8,800,-1318183924,1
18,270.0,8,800,1553277521,1,521.0,8,800,-545780878,1,291.0,8,800,1057957262,1,283.0,8,800,-2084115439,1
19,328.0,8,800,-1464156132,1,499.0,8,800,1884962370,1,376.0,8,800,264229521,1,299.0,8,800,224204251,1
20,227.0,8,800,-189213985,1,287.0,8,800,-1474122166,1,271.0,8,800,-592368057,1,213.0,8,800,-107343109,1
21,370.0,8,800,-2035845188,1,303.0,8,800,1966720099,1,280.0,8,800,1078769662,1,264.0,8,800,-538771256,1
22,256.0,8,800,1091165344,1,325.0,8,800,-1190055800,1,319.0,8,800,-2042566759,1,350.0,8,800,-621428504,1
23,390.0,8,800,1065375423,1,524.0,8,800,2125998465,1,317.0,8,800,-1371232222,1,300.0,8,800,-1763124786,1
24,249.0,8,800,-2096548728,1,286.0,8,800,-1804632370,1,275.0,8,800,318250233,1,255.0,8,800,-1506330809,1
25,295.0,8,800,1053675331,1,317.0,8,800,-600309427,1,252.0,8,800,-1078178959,1,375.0,8,800,-419868997,1
26,421.0,8,800,954688140,1,271.0,8,800,-870583249,1,304.0,8,800,1580750362,1,257.0,8,800,1978077263,1
27,223.0,8,800,1900456497,1,305.0,8,800,-1884692510,1,274.0,8,800,383205614,1,261.0,8,800,-185926856,1
28,258.0,8,800,1206251062,1,622.0,8,800,-2031745103,1,258.0,8,800,1317138791,1,250.0,8,800,1043154039,1
29,398.0,8,800,-257446730,1,293.0,8,800,1739395715,1,251.0,8,800,1758997211,1,254.0,8,800,297608301,1
30,314.0,8,800,1798774475,1,314.0,8,800,-19940697,1,266.0,8,800,1777577775,1,252.0,8,800,1381106998,1
31,281.0,8,800,1102819857,1,259.0,8,800,1371813553,1,524.0,8,800,-1514300880,1,262.0,8,800,235727482,1
32,263.0,8,800,-569489202,1,301.0,8,800,223245064,1,258.0,8,800,-909260512,1,266.0,8,800,-574024224,1
33,271.0,8,800,1711199501,1,538.0,8,800,-231907808,1,461.0,8,800,-224958765,1,324.0,8,800,-1559456976,1
34,325.0,8,800,-69919051,1,271.0,8,800,-459366855,1,254.0,8,800,-790395840,1,313.0,8,800,-2064157965,1
35,319.0,8,800,-1567128987,1,490.0,8,800,1250980769,1,305.0,8,800,-1425641861,1,322.0,8,800,1470890648,1
36,284.0,8,800,630810858,1,488.0,8,800,1261891808,1,258.0,8,800,-325931532,1,286.0,8,800,-2066596107,1
37,305.0,8,800,982457074,1,266.0,8,800,803517830,1,339.0,8,800,-1964699732,1,318.0,8,800,1664051816,1
38,303.0,8,800,-2147390151,1,501.0,8,800,726140581,1,270.0,8,800,-1502974570,1,270.0,8,800,-840484212,1
39,293.0,8,800,-1911592962,1,520.0,8,800,-743380119,1,258.0,8,800,-1763817182,1,315.0,8,800,-320094752,1
40,325.0,8,800,-1969138415,1,341.0,8,800,-711503842,1,415.0,8,800,-933405544,1,253.0,8,800,-1279380437,1
41,441.0,8,800,1413821766,1,276.0,8,800,2057272890,1,305.0,8,800,-1226985853,1,278.0,8,800,1648218051,1
42,276.0,8,800,-1941219117,1,287.0,8,800,1156475745,1,292.0,8,800,1783280363,1,514.0,8,800,593280378,1
43,254.0,8,800,-1145735710,1,264.0,8,800,975964002,1,318.0,8,800,1395704506,1,264.0,8,800,-1868393452,1
44,292.0,8,800,46002567,1,437.0,8,800,442023915,1,264.0,8,800,1977965562,1,264.0,8,800,-1101531014,1
45,264.0,8,800,1921904595,1,298.0,8,800,-854437413,1,339.0,8,800,990032169,1,315.0,8,800,-1507434341,1
46,224.0,8,800,1292325920,1,285.0,8,800,1279368765,1,309.0,8,800,-1534044064,1,257.0,8,800,1966868689,1
47,319.0,8,800,-7461837,1,276.0,8,800,-64012346,1,224.0,8,800,480631565,1,262.0,8,800,1897382793,1
48,281.0,8,800,481483485,1,519.0,8,800,-993308835,1,265.0,8,800,-1088061344,1,256.0,8,800,-1421618716,1
49,278.0,8,800,-1922992268,1,535.0,8,800,-793454132,1,342.0,8,800,-648473505,1,223.0,8,800,127528143,1
