,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
33,,1,555,-2068902452,50,369.0,1,555,-2068902452,50,,1,555,-2068902452,50,,1,555,-2068902452,50
34,325.0,1,421,1118828130,13,315.0,1,421,1118828130,13,253.0,1,421,1118828130,13,323.0,1,421,1118828130,13
35,381.0,1,510,-1390716970,51,301.0,1,510,-1390716970,51,368.0,1,510,-1390716970,51,379.0,1,510,-1390716970,51
36,263.0,1,511,-830229948,36,755.0,1,511,-830229948,36,268.0,1,511,-830229948,36,376.0,1,511,-830229948,36
37,488.0,1,273,2063083315,3,314.0,1,273,2063083315,3,268.0,1,273,2063083315,3,346.0,1,273,2063083315,3
38,256.0,1,681,-2013592700,55,388.0,1,681,-2013592700,55,270.0,1,681,-2013592700,55,242.0,1,681,-2013592700,55
39,292.0,1,407,1477712526,13,492.0,1,407,1477712526,13,292.0,1,407,1477712526,13,292.0,1,407,1477712526,13
40,312.0,1,616,1207691556,62,261.0,1,616,1207691556,62,317.0,1,616,1207691556,62,349.0,1,616,1207691556,62
41,436.0,1,539,-167069591,6,307.0,1,539,-167069591,6,310.0,1,539,-167069591,6,367.0,1,539,-167069591,6
42,365.0,1,690,-1690925978,56,306.0,1,690,-1690925978,56,319.0,1,690,-1690925978,56,342.0,1,690,-1690925978,56
43,256.0,1,589,-1937498926,36,314.0,1,589,-1937498926,36,283.0,1,589,-1937498926,36,273.0,1,589,-1937498926,36
44,255.0,1,296,-672470523,30,375.0,1,296,-672470523,30,255.0,1,296,-672470523,30,255.0,1,296,-672470523,30
45,430.0,1,457,2139737981,10,274.0,1,457,2139737981,10,342.0,1,457,2139737981,10,270.0,1,457,2139737981,10
46,470.0,1,415,-2109961181,34,519.0,1,415,-2109961181,34,470.0,1,415,-2109961181,34,470.0,1,415,-2109961181,34
47,323.0,1,457,681764902,5,264.0,1,457,681764902,5,311.0,1,457,681764902,5,332.0,1,457,681764902,5
48,392.0,1,247,-1465099331,18,322.0,1,247,-1465099331,18,392.0,1,247,-1465099331,18,392.0,1,247,-1465099331,18
49,379.0,1,474,-1570137211,38,275.0,1,474,-1570137211,38,322.0,1,474,-1570137211,38,322.0,1,474,-1570137211,38
