,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
26,250.0,1,527,1613299073,37,403.0,1,527,1613299073,37,317.0,1,527,1613299073,37,312.0,1,527,1613299073,37
27,305.0,1,186,-1729680063,12,319.0,1,186,-1729680063,12,305.0,1,186,-1729680063,12,305.0,1,186,-1729680063,12
28,352.0,1,253,1087744637,18,286.0,1,253,1087744637,18,352.0,1,253,1087744637,18,352.0,1,253,1087744637,18
29,275.0,1,664,-1177672597,54,559.0,1,664,-1177672597,54,353.0,1,664,-1177672597,54,228.0,1,664,-1177672597,54
30,373.0,1,186,1820651183,17,220.0,1,186,1820651183,17,373.0,1,186,1820651183,17,373.0,1,186,1820651183,17
31,261.0,1,428,-1501962101,5,374.0,1,428,-1501962101,5,303.0,1,428,-1501962101,5,434.0,1,428,-1501962101,5
32,429.0,1,323,2110302539,23,688.0,1,323,2110302539,23,429.0,1,323,2110302539,23,429.0,1,323,2110302539,23
33,265.0,1,693,916873650,14,399.0,1,693,916873650,14,422.0,1,693,916873650,14,307.0,1,693,916873650,14
34,284.0,1,252,-2123503436,26,324.0,1,252,-2123503436,26,284.0,1,252,-2123503436,26,284.0,1,252,-2123503436,26
35,209.0,1,160,-2093888066,2,250.0,1,160,-2093888066,2,209.0,1,160,-2093888066,2,209.0,1,160,-2093888066,2
36,263.0,1,365,-1450519163,11,388.0,1,365,-1450519163,11,374.0,1,365,-1450519163,11,332.0,1,365,-1450519163,11
37,312.0,1,273,-1596684173,9,315.0,1,273,-1596684173,9,329.0,1,273,-1596684173,9,323.0,1,273,-1596684173,9
38,319.0,1,642,614244226,20,289.0,1,642,614244226,20,434.0,1,642,614244226,20,382.0,1,642,614244226,20
39,372.0,1,356,725154080,8,321.0,1,356,725154080,8,317.0,1,356,725154080,8,500.0,1,356,725154080,8
40,260.0,1,193,1560899484,20,352.0,1,193,1560899484,20,260.0,1,193,1560899484,20,260.0,1,193,1560899484,20
41,383.0,1,381,1443188536,16,264.0,1,381,1443188536,16,258.0,1,381,1443188536,16,315.0,1,381,1443188536,16
42,320.0,1,634,-122375113,39,554.0,1,634,-122375113,39,383.0,1,634,-122375113,39,262.0,1,634,-122375113,39
43,266.0,1,400,-2053839162,40,270.0,1,400,-2053839162,40,266.0,1,400,-2053839162,40,266.0,1,400,-2053839162,40
44,379.0,1,235,771963726,8,297.0,1,235,771963726,8,379.0,1,235,771963726,8,379.0,1,235,771963726,8
45,283.0,1,290,-1874061105,6,361.0,1,290,-1874061105,6,283.0,1,290,-1874061105,6,283.0,1,290,-1874061105,6
46,274.0,1,433,1203971685,44,312.0,1,433,1203971685,44,283.0,1,433,1203971685,44,261.0,1,433,1203971685,44
47,284.0,1,288,-91023363,24,311.0,1,288,-91023363,24,284.0,1,288,-91023363,24,284.0,1,288,-91023363,24
48,290.0,1,427,551169599,22,346.0,1,427,551169599,22,265.0,1,427,551169599,22,265.0,1,427,551169599,22
49,259.0,1,253,-150680207,21,318.0,1,253,-150680207,21,259.0,1,253,-150680207,21,259.0,1,253,-150680207,21
