,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
22,435.0,1,186,-1991674909,17,257.0,1,186,-1991674909,17,435.0,1,186,-1991674909,17,435.0,1,186,-1991674909,17
23,439.0,1,611,559991410,25,512.0,1,611,559991410,25,386.0,1,611,559991410,25,313.0,1,611,559991410,25
24,358.0,1,693,1323494115,56,290.0,1,693,1323494115,56,301.0,1,693,1323494115,56,378.0,1,693,1323494115,56
25,265.0,1,438,-1736654523,18,310.0,1,438,-1736654523,18,265.0,1,438,-1736654523,18,265.0,1,438,-1736654523,18
26,296.0,1,639,-1514220556,39,325.0,1,639,-1514220556,39,267.0,1,639,-1514220556,39,317.0,1,639,-1514220556,39
27,379.0,1,495,-1275036289,35,552.0,1,495,-1275036289,35,320.0,1,495,-1275036289,35,278.0,1,495,-1275036289,35
28,319.0,1,518,505349504,32,282.0,1,518,505349504,32,320.0,1,518,505349504,32,327.0,1,518,505349504,32
29,338.0,1,527,-271884888,48,698.0,1,527,-271884888,48,281.0,1,527,-271884888,48,415.0,1,527,-271884888,48
30,261.0,1,415,-2134785645,21,745.0,1,415,-2134785645,21,266.0,1,415,-2134785645,21,517.0,1,415,-2134785645,21
31,296.0,1,297,-460194163,24,332.0,1,297,-460194163,24,296.0,1,297,-460194163,24,296.0,1,297,-460194163,24
32,274.0,1,521,-309056376,11,322.0,1,521,-309056376,11,399.0,1,521,-309056376,11,308.0,1,521,-309056376,11
33,337.0,1,245,-759986841,15,268.0,1,245,-759986841,15,337.0,1,245,-759986841,15,337.0,1,245,-759986841,15
34,260.0,1,508,1880368389,51,265.0,1,508,1880368389,51,326.0,1,508,1880368389,51,245.0,1,508,1880368389,51
35,313.0,1,228,1893970737,16,256.0,1,228,1893970737,16,313.0,1,228,1893970737,16,313.0,1,228,1893970737,16
36,275.0,1,439,1621362843,18,556.0,1,439,1621362843,18,264.0,1,439,1621362843,18,266.0,1,439,1621362843,18
37,261.0,1,534,762781844,17,275.0,1,534,762781844,17,410.0,1,534,762781844,17,348.0,1,534,762781844,17
38,327.0,1,486,-1113600132,25,358.0,1,486,-1113600132,25,517.0,1,486,-1113600132,25,262.0,1,486,-1113600132,25
39,316.0,1,422,285742591,13,299.0,1,422,285742591,13,345.0,1,422,285742591,13,496.0,1,422,285742591,13
40,271.0,1,432,222094948,13,441.0,1,432,222094948,13,260.0,1,432,222094948,13,530.0,1,432,222094948,13
41,230.0,1,258,1136596434,19,400.0,1,258,1136596434,19,230.0,1,258,1136596434,19,230.0,1,258,1136596434,19
42,438.0,1,568,-1170512778,18,640.0,1,568,-1170512778,18,267.0,1,568,-1170512778,18,259.0,1,568,-1170512778,18
43,318.0,1,277,1498665622,14,262.0,1,277,1498665622,14,318.0,1,277,1498665622,14,318.0,1,277,1498665622,14
44,493.0,1,460,-1788037182,37,400.0,1,460,-1788037182,37,271.0,1,460,-1788037182,37,271.0,1,460,-1788037182,37
45,325.0,1,663,-143141381,14,286.0,1,663,-143141381,14,328.0,1,663,-143141381,14,323.0,1,663,-143141381,14
46,376.0,1,525,354494312,6,277.0,1,525,354494312,6,296.0,1,525,354494312,6,263.0,1,525,354494312,6
47,271.0,1,448,-1920269615,14,433.0,1,448,-1920269615,14,431.0,1,448,-1920269615,14,321.0,1,448,-1920269615,14
48,370.0,1,214,228103246,9,352.0,1,214,228103246,9,370.0,1,214,228103246,9,370.0,1,214,228103246,9
49,262.0,1,409,169148879,29,264.0,1,409,169148879,29,262.0,1,409,169148879,29,262.0,1,409,169148879,29
