,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
36,296.0,1,511,-604460929,31,269.0,1,511,-604460929,31,325.0,1,511,-604460929,31,270.0,1,511,-604460929,31
37,315.0,1,488,-1706044334,20,414.0,1,488,-1706044334,20,256.0,1,488,-1706044334,20,380.0,1,488,-1706044334,20
38,255.0,1,529,-2136744095,38,345.0,1,529,-2136744095,38,261.0,1,529,-2136744095,38,261.0,1,529,-2136744095,38
39,324.0,1,693,162988764,63,292.0,1,693,162988764,63,318.0,1,693,162988764,63,268.0,1,693,162988764,63
40,384.0,1,407,-380208211,33,370.0,1,407,-380208211,33,262.0,1,407,-380208211,33,374.0,1,407,-380208211,33
41,318.0,1,418,636498242,30,663.0,1,418,636498242,30,332.0,1,418,636498242,30,343.0,1,418,636498242,30
42,313.0,1,346,-1474445640,7,377.0,1,346,-1474445640,7,314.0,1,346,-1474445640,7,256.0,1,346,-1474445640,7
43,380.0,1,393,-1896714037,4,798.0,1,393,-1896714037,4,310.0,1,393,-1896714037,4,289.0,1,393,-1896714037,4
44,311.0,1,659,-1056652415,27,281.0,1,659,-1056652415,27,354.0,1,659,-1056652415,27,375.0,1,659,-1056652415,27
45,265.0,1,457,-826835991,46,356.0,1,457,-826835991,46,621.0,1,457,-826835991,46,314.0,1,457,-826835991,46
46,318.0,1,403,2140565831,17,739.0,1,403,2140565831,17,267.0,1,403,2140565831,17,275.0,1,403,2140565831,17
47,495.0,1,483,-1643663753,5,278.0,1,483,-1643663753,5,373.0,1,483,-1643663753,5,267.0,1,483,-1643663753,5
48,365.0,1,158,-1699543164,13,312.0,1,158,-1699543164,13,365.0,1,158,-1699543164,13,365.0,1,158,-1699543164,13
49,283.0,1,649,1038358872,33,324.0,1,649,1038358872,33,492.0,1,649,1038358872,33,355.0,1,649,1038358872,33
