,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
30,322.0,1,239,-2117729581,20,261.0,1,239,-2117729581,20,322.0,1,239,-2117729581,20,322.0,1,239,-2117729581,20
31,323.0,1,666,1425338824,27,322.0,1,666,1425338824,27,290.0,1,666,1425338824,27,258.0,1,666,1425338824,27
32,277.0,1,647,-1871621722,59,504.0,1,647,-1871621722,59,567.0,1,647,-1871621722,59,423.0,1,647,-1871621722,59
33,321.0,1,340,-128901592,7,316.0,1,340,-128901592,7,313.0,1,340,-128901592,7,384.0,1,340,-128901592,7
34,270.0,1,288,-1742256238,6,255.0,1,288,-1742256238,6,270.0,1,288,-1742256238,6,270.0,1,288,-1742256238,6
35,251.0,1,618,2026359203,7,729.0,1,618,2026359203,7,316.0,1,618,2026359203,7,269.0,1,618,2026359203,7
36,257.0,1,399,2005239816,16,316.0,1,399,2005239816,16,257.0,1,399,2005239816,16,257.0,1,399,2005239816,16
37,460.0,1,358,-192755802,15,282.0,1,358,-192755802,15,486.0,1,358,-192755802,15,350.0,1,358,-192755802,15
38,254.0,1,173,-1166524309,11,323.0,1,173,-1166524309,11,254.0,1,173,-1166524309,11,254.0,1,173,-1166524309,11
39,317.0,1,663,-1603180737,47,382.0,1,663,-1603180737,47,341.0,1,663,-1603180737,47,294.0,1,663,-1603180737,47
40,326.0,1,333,538279870,34,1058.0,1,333,538279870,34,265.0,1,333,538279870,34,265.0,1,333,538279870,34
41,314.0,1,541,-803393685,17,365.0,1,541,-803393685,17,293.0,1,541,-803393685,17,339.0,1,541,-803393685,17
42,359.0,1,659,-974931250,60,274.0,1,659,-974931250,60,320.0,1,659,-974931250,60,241.0,1,659,-974931250,60
43,267.0,1,467,-608947995,10,564.0,1,467,-608947995,10,263.0,1,467,-608947995,10,286.0,1,467,-608947995,10
44,286.0,1,405,-263012897,29,357.0,1,405,-263012897,29,261.0,1,405,-263012897,29,298.0,1,405,-263012897,29
45,313.0,1,279,-247311101,6,261.0,1,279,-247311101,6,313.0,1,279,-247311101,6,313.0,1,279,-247311101,6
46,255.0,1,224,-1391490096,14,317.0,1,224,-1391490096,14,255.0,1,224,-1391490096,14,255.0,1,224,-1391490096,14
47,403.0,1,382,-1302725446,31,289.0,1,382,-1302725446,31,403.0,1,382,-1302725446,31,403.0,1,382,-1302725446,31
48,318.0,1,391,1775972688,24,497.0,1,391,1775972688,24,307.0,1,391,1775972688,24,311.0,1,391,1775972688,24
49,264.0,1,557,-293711250,51,372.0,1,557,-293711250,51,314.0,1,557,-293711250,51,307.0,1,557,-293711250,51
