,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
38,-785381308,260.0,4,0,212.0,15,1,274.0,17,0,222.0,17,1
39,-956064463,343.0,10,0,271.0,13,2,273.0,15,0,264.0,12,3
40,-873657917,250.0,8,0,253.0,20,1,287.0,21,0,260.0,16,3
41,-1298213164,273.0,13,0,255.0,9,3,279.0,8,0,375.0,9,2
42,-300311480,258.0,11,0,283.0,14,3,262.0,13,0,265.0,14,1
43,-324074807,265.0,10,0,319.0,13,1,318.0,11,0,236.0,10,0
44,-1694272218,260.0,10,0,261.0,14,2,266.0,15,0,366.0,20,1
45,-1213303011,263.0,20,0,334.0,12,1,321.0,14,0,252.0,15,1
46,-1336761414,312.0,14,0,258.0,15,3,340.0,17,0,282.0,15,2
47,536435902,270.0,11,0,280.0,20,2,271.0,19,0,256.0,21,1
48,-1346647771,317.0,16,0,257.0,23,3,382.0,19,0,340.0,16,4
49,1693709602,313.0,9,0,257.0,11,2,330.0,13,0,260.0,11,3
50,-2089191701,299.0,13,0,270.0,12,1,259.0,12,0,265.0,14,2
51,-734332701,375.0,13,0,299.0,15,1,317.0,16,0,273.0,15,1
52,-1684063589,294.0,16,0,280.0,17,0,280.0,17,0,280.0,17,0
53,-1878116712,265.0,14,0,264.0,20,3,313.0,16,0,225.0,17,1
54,-748915714,267.0,12,0,211.0,17,5,285.0,12,0,268.0,12,2
55,-610964587,311.0,14,0,262.0,11,3,219.0,8,0,262.0,10,1
56,1402527753,323.0,28,0,324.0,11,3,265.0,11,0,281.0,11,3
57,-508023318,499.0,11,0,210.0,11,4,264.0,11,0,345.0,11,3
58,1087711323,497.0,14,0,271.0,12,4,321.0,10,0,243.0,12,0
59,-414142822,501.0,10,0,286.0,17,2,257.0,18,0,281.0,17,2
60,-1399489753,352.0,10,0,298.0,12,2,255.0,11,0,260.0,11,2
61,-2101014069,269.0,9,0,319.0,23,1,210.0,21,0,259.0,26,0
62,-145164195,343.0,20,0,326.0,10,2,291.0,10,0,281.0,8,4
63,1202897121,275.0,10,0,280.0,6,5,395.0,8,0,331.0,6,3
64,354062307,338.0,13,0,263.0,11,1,256.0,16,0,290.0,13,1
65,1613115690,260.0,10,0,318.0,8,1,329.0,6,0,257.0,9,4
66,-451876701,253.0,15,0,315.0,5,4,264.0,10,0,322.0,11,2
67,-1274960555,281.0,16,0,375.0,11,2,218.0,11,0,375.0,13,2
68,-1996008135,322.0,15,0,267.0,11,2,258.0,13,0,251.0,14,1
69,-2098672847,281.0,17,0,331.0,6,0,331.0,6,0,331.0,6,0
70,-1265720909,258.0,11,0,279.0,12,2,310.0,13,0,316.0,10,2
71,599621634,254.0,15,0,325.0,13,1,347.0,13,0,256.0,13,0
72,2077708990,282.0,15,0,223.0,16,3,319.0,12,0,327.0,19,1
73,281386815,272.0,12,0,274.0,23,1,318.0,19,0,262.0,24,1
74,2053797055,255.0,13,0,259.0,12,1,258.0,11,0,210.0,11,1
75,1723115015,310.0,23,0,315.0,15,2,501.0,15,0,266.0,17,1
76,-374737107,271.0,13,0,257.0,17,4,254.0,18,0,436.0,19,4
77,2036899208,266.0,11,0,353.0,14,5,260.0,13,0,315.0,15,2
78,-1202870531,266.0,10,0,289.0,15,2,328.0,15,0,291.0,14,4
79,10520886,268.0,8,0,376.0,7,4,214.0,8,0,261.0,8,3
80,-2011866398,503.0,16,0,284.0,10,0,284.0,10,0,284.0,10,0
81,799531433,295.0,15,0,265.0,16,0,265.0,16,0,265.0,16,0
82,-405684363,503.0,14,0,305.0,10,1,382.0,10,0,214.0,12,1
83,1859562080,301.0,9,0,314.0,14,1,272.0,11,0,322.0,14,1
84,1828275591,278.0,8,0,197.0,17,1,274.0,14,0,337.0,15,1
85,-1143903041,268.0,17,0,256.0,5,1,330.0,5,0,394.0,6,1
86,-494981758,315.0,25,0,270.0,9,0,270.0,9,0,270.0,9,0
87,1431956291,303.0,7,0,343.0,19,1,322.0,22,0,287.0,20,0
88,1012782411,320.0,19,0,317.0,21,5,290.0,23,0,319.0,24,2
89,1529467820,270.0,20,0,314.0,16,4,247.0,12,0,257.0,15,1
90,571084966,258.0,12,0,268.0,11,1,213.0,11,0,327.0,10,2
91,644744696,313.0,16,0,273.0,8,4,261.0,7,0,319.0,7,2
92,1299817135,255.0,17,0,253.0,17,4,259.0,18,0,250.0,17,4
93,-561541145,285.0,16,0,323.0,13,1,273.0,13,0,325.0,14,4
94,-893499489,279.0,12,0,290.0,11,1,223.0,11,0,212.0,13,4
95,2055684312,256.0,12,0,409.0,8,3,279.0,13,0,277.0,10,3
96,638576156,287.0,17,0,321.0,14,1,262.0,13,0,326.0,14,1
97,-583028144,277.0,10,0,252.0,13,1,269.0,14,0,260.0,13,1
98,-639461945,286.0,8,0,344.0,8,1,261.0,7,0,287.0,12,1
99,-91416137,310.0,16,0,268.0,11,4,435.0,10,0,260.0,11,1
0,-537931971,347.0,17,0,258.0,10,3,356.0,10,0,260.0,12,1
1,-1541829962,269.0,9,0,255.0,13,4,282.0,14,0,263.0,15,3
2,557294083,263.0,13,0,260.0,17,3,352.0,14,0,282.0,15,3
3,-2022922478,263.0,14,0,260.0,15,1,258.0,13,0,271.0,14,0
4,-1191016997,267.0,15,0,267.0,12,1,212.0,13,0,261.0,13,1
5,-2024622210,261.0,15,0,322.0,18,0,322.0,18,0,322.0,18,0
6,1771927457,377.0,16,0,287.0,9,0,287.0,9,0,287.0,9,0
7,613448110,266.0,14,0,270.0,18,3,259.0,16,0,281.0,14,0
8,62372924,262.0,15,0,360.0,15,1,212.0,12,0,376.0,18,1
9,-269628611,367.0,12,0,303.0,14,1,272.0,14,0,247.0,16,1
10,6107026,310.0,18,0,232.0,14,1,280.0,13,0,262.0,11,0
11,-650662034,280.0,14,0,225.0,14,1,367.0,11,0,280.0,11,1
12,960415837,349.0,16,0,211.0,12,3,262.0,13,0,208.0,12,3
13,1252974445,270.0,19,0,393.0,8,2,288.0,8,0,269.0,11,3
14,-1407870702,265.0,17,0,267.0,7,2,268.0,9,0,254.0,8,1
15,-1256364698,376.0,8,0,284.0,14,4,327.0,12,0,258.0,12,4
16,-716821492,377.0,15,0,257.0,9,3,260.0,9,0,319.0,8,1
17,-1174226927,281.0,14,0,217.0,14,0,217.0,14,0,217.0,14,0
18,-848723013,499.0,14,0,262.0,24,4,267.0,26,0,265.0,22,6
19,285498645,261.0,13,0,274.0,18,2,294.0,18,0,262.0,18,3
20,-400820523,313.0,9,0,281.0,13,5,339.0,9,0,232.0,10,5
21,1992872962,326.0,19,0,317.0,15,2,315.0,15,0,257.0,12,2
22,-33999242,319.0,13,0,464.0,14,0,464.0,14,0,464.0,14,0
23,2098297692,407.0,8,0,328.0,16,1,283.0,17,0,237.0,16,1
24,538196388,429.0,9,0,311.0,9,2,259.0,9,0,259.0,9,2
25,252414475,324.0,13,0,312.0,19,2,260.0,25,0,226.0,19,2
26,405109500,276.0,7,0,245.0,10,1,251.0,10,0,252.0,11,1
27,-2018709865,257.0,12,0,261.0,7,3,290.0,9,0,312.0,7,2
28,-1968537539,493.0,9,0,316.0,14,1,263.0,17,0,216.0,13,0
29,1871665453,493.0,17,0,256.0,14,1,343.0,10,0,268.0,9,1
30,1536123524,315.0,13,0,284.0,15,1,257.0,12,0,336.0,17,1
31,-916730907,249.0,30,0,281.0,10,1,337.0,10,0,264.0,11,0
32,-2134727615,271.0,11,0,223.0,10,2,313.0,10,0,339.0,8,2
33,-1938914837,258.0,19,0,296.0,13,1,278.0,17,0,335.0,15,1
34,-575422943,279.0,8,0,264.0,11,2,259.0,11,0,273.0,10,3
35,787698938,267.0,13,0,260.0,9,0,260.0,9,0,260.0,9,0
36,962185023,291.0,18,0,291.0,15,2,281.0,17,0,205.0,17,1
37,-241196311,290.0,11,0,320.0,13,2,313.0,11,0,261.0,13,4
38,1216850467,262.0,22,0,256.0,15,1,264.0,17,0,319.0,21,2
39,-1804096524,266.0,17,0,268.0,19,2,291.0,18,0,254.0,14,2
40,255681277,261.0,11,0,204.0,10,2,326.0,10,0,260.0,10,2
41,1250944388,271.0,18,0,299.0,20,2,317.0,22,0,300.0,19,1
42,912329344,264.0,11,0,271.0,15,2,346.0,14,0,275.0,13,1
43,-2097844039,291.0,15,0,395.0,9,4,449.0,9,0,308.0,9,5
44,417353232,257.0,12,0,325.0,12,1,313.0,14,0,298.0,13,1
45,-1644295487,267.0,21,0,256.0,9,3,264.0,10,0,330.0,13,2
46,-222532348,269.0,9,0,334.0,14,1,227.0,11,0,340.0,12,1
47,1338412067,332.0,17,0,263.0,8,2,304.0,7,0,612.0,6,1
48,1293892000,314.0,14,0,318.0,11,0,318.0,11,0,318.0,11,0
49,1286175134,265.0,14,0,209.0,10,3,259.0,10,0,283.0,10,3
50,-1924418170,249.0,14,0,345.0,12,6,332.0,12,0,309.0,13,2
51,1699899394,310.0,14,0,299.0,15,6,259.0,15,0,216.0,16,1
52,195884100,271.0,15,0,259.0,17,3,325.0,17,0,332.0,17,3
53,-1510548280,255.0,29,0,263.0,13,1,315.0,13,0,330.0,10,1
54,476118739,272.0,9,0,260.0,9,3,254.0,13,0,256.0,10,1
55,-861649833,256.0,12,0,270.0,14,0,270.0,14,0,270.0,14,0
56,-775718953,259.0,9,0,300.0,17,2,328.0,17,0,320.0,18,2
57,649585484,318.0,8,0,477.0,8,1,432.0,7,0,432.0,7,0
58,-10164072,311.0,16,0,260.0,11,0,260.0,11,0,260.0,11,0
59,-1334340839,267.0,9,0,251.0,33,2,253.0,26,0,238.0,32,2
60,598544888,259.0,8,0,256.0,16,1,355.0,16,0,222.0,14,2
61,-921784217,264.0,14,0,322.0,13,0,322.0,13,0,322.0,13,0
62,714249190,256.0,12,0,252.0,9,3,263.0,9,0,273.0,12,3
63,103139850,321.0,8,0,347.0,12,3,254.0,8,0,262.0,9,3
64,2079647576,223.0,9,0,263.0,8,4,275.0,8,0,275.0,9,4
65,-698795259,257.0,19,0,278.0,14,2,249.0,15,0,324.0,15,2
66,1082372468,255.0,10,0,264.0,14,2,358.0,15,0,327.0,13,1
67,-1530843560,274.0,11,0,293.0,17,1,301.0,16,0,262.0,15,3
68,-1879969204,499.0,13,0,258.0,14,2,284.0,12,0,263.0,12,0
69,1115219947,264.0,17,0,283.0,20,1,294.0,18,0,224.0,25,2
70,740922193,263.0,10,0,270.0,11,1,321.0,10,0,340.0,11,1
71,-1712473260,267.0,7,0,214.0,18,4,322.0,14,0,293.0,13,3
72,-803264960,300.0,20,0,297.0,13,3,214.0,16,0,328.0,13,2
73,-1067791042,282.0,7,0,253.0,9,0,253.0,9,0,253.0,9,0
74,-917637498,252.0,15,0,376.0,13,3,290.0,15,0,284.0,14,2
75,1468538091,269.0,15,0,267.0,19,0,267.0,19,0,267.0,19,0
76,-231686425,274.0,14,0,312.0,12,1,260.0,12,0,400.0,12,1
77,-101027630,351.0,7,0,291.0,8,4,248.0,7,0,288.0,5,2
78,788572118,378.0,5,0,274.0,14,0,274.0,14,0,274.0,14,0
79,814429728,262.0,11,0,317.0,20,5,381.0,12,0,335.0,13,1
80,-1298391444,264.0,11,0,316.0,25,1,323.0,25,0,338.0,20,1
81,460761189,258.0,13,0,251.0,24,3,311.0,24,0,259.0,20,3
82,-2060094327,239.0,11,0,284.0,13,1,365.0,14,0,299.0,13,1
83,-221401931,257.0,12,0,284.0,11,2,267.0,13,0,268.0,13,2
84,1253159191,294.0,26,0,222.0,14,2,258.0,15,0,254.0,13,2
85,-2005628328,491.0,22,0,318.0,6,2,258.0,7,0,259.0,7,2
86,1122988626,255.0,10,0,250.0,9,2,215.0,11,0,304.0,12,1
87,622471424,313.0,15,0,255.0,18,2,317.0,18,0,320.0,18,3
88,913786346,370.0,17,0,410.0,14,2,257.0,15,0,312.0,14,2
89,714869743,281.0,17,0,210.0,9,2,319.0,8,0,282.0,8,1
90,-1581448832,318.0,7,0,275.0,16,4,263.0,18,0,320.0,19,2
91,-847036135,265.0,12,0,267.0,9,5,311.0,9,0,382.0,10,0
92,-1216623699,259.0,17,0,325.0,10,3,205.0,12,0,263.0,12,3
93,1967254572,493.0,11,0,255.0,12,2,259.0,12,0,257.0,11,0
94,1391163031,435.0,12,0,503.0,15,4,374.0,15,0,380.0,13,1
95,-1484503290,270.0,21,0,271.0,9,2,326.0,12,0,286.0,12,1
96,-1513974826,312.0,17,0,253.0,11,4,270.0,11,0,287.0,12,0
97,2006580352,265.0,8,0,330.0,4,1,263.0,4,0,268.0,3,1
98,1413286277,256.0,8,0,217.0,12,0,217.0,12,0,217.0,12,0
99,869750886,280.0,7,0,258.0,13,2,330.0,13,0,258.0,9,0
0,-1407256913,313.0,15,0,255.0,12,3,230.0,10,0,441.0,14,2
1,1968678137,454.0,8,0,233.0,17,2,253.0,16,0,258.0,18,2
2,2106314218,263.0,8,0,258.0,4,2,322.0,6,0,215.0,11,2
3,-1913183992,495.0,14,0,315.0,10,1,268.0,12,0,212.0,9,2
4,-408411274,278.0,23,0,374.0,17,0,374.0,17,0,374.0,17,0
5,-1119583527,275.0,16,0,434.0,24,1,267.0,22,0,213.0,25,1
6,695018101,321.0,7,0,317.0,16,2,257.0,22,0,277.0,19,1
7,-1287192372,253.0,18,0,301.0,15,1,367.0,14,0,273.0,13,1
8,341330780,272.0,9,0,325.0,8,1,253.0,8,0,254.0,7,1
9,1983505109,261.0,8,0,427.0,20,3,256.0,19,0,274.0,17,2
10,-2019141746,268.0,17,0,219.0,13,3,259.0,13,0,263.0,15,2
11,-1999020201,260.0,24,0,349.0,21,1,336.0,19,0,259.0,19,1
12,-1660743191,269.0,9,0,271.0,8,2,437.0,7,0,315.0,10,1
13,119768134,248.0,12,0,260.0,13,1,263.0,13,0,433.0,13,1
14,-2013991651,253.0,18,0,269.0,8,0,269.0,8,0,269.0,8,0
15,2106868401,492.0,9,0,333.0,13,3,278.0,14,0,332.0,14,4
16,225687990,275.0,10,0,289.0,12,2,312.0,13,0,312.0,11,1
17,-2027853888,417.0,9,0,355.0,15,0,355.0,15,0,355.0,15,0
18,-1389769357,258.0,20,0,265.0,11,2,316.0,10,0,355.0,12,2
19,2008361204,280.0,9,0,377.0,26,2,267.0,27,0,259.0,23,1
20,-1575278723,288.0,9,0,345.0,10,0,345.0,10,0,345.0,10,0
21,1921545020,253.0,9,0,266.0,16,1,253.0,15,0,272.0,15,2
22,-899705156,280.0,6,0,277.0,19,1,319.0,17,0,246.0,18,2
23,1597187659,502.0,16,0,255.0,15,1,252.0,17,0,273.0,15,1
24,754132658,205.0,10,0,339.0,13,2,273.0,13,0,277.0,10,2
25,-1171702488,252.0,18,0,266.0,29,0,266.0,29,0,266.0,29,0
26,-1574782409,270.0,24,0,265.0,16,2,282.0,15,0,312.0,15,1
27,1920797781,336.0,23,0,352.0,12,4,376.0,8,0,254.0,7,3
28,-2026965750,253.0,7,0,331.0,16,0,331.0,16,0,331.0,16,0
29,-114882277,496.0,13,0,263.0,19,2,264.0,20,0,263.0,21,1
30,-372267044,263.0,19,0,261.0,9,2,265.0,8,0,324.0,9,2
31,-2141250856,260.0,6,0,233.0,14,0,233.0,14,0,233.0,14,0
32,-2147403231,379.0,13,0,259.0,17,2,284.0,13,0,275.0,14,1
33,1129057827,265.0,13,0,259.0,11,2,272.0,7,0,256.0,9,2
34,377125132,274.0,16,0,261.0,11,2,265.0,15,0,208.0,15,2
35,2013422776,271.0,9,0,211.0,16,3,270.0,15,0,299.0,19,1
36,-844427005,257.0,18,0,263.0,8,1,274.0,9,0,259.0,10,0
37,-1265459972,320.0,29,0,210.0,12,1,337.0,10,0,274.0,11,1
38,-906676011,263.0,11,0,325.0,11,1,316.0,15,0,334.0,14,1
39,1235571246,250.0,14,0,271.0,11,1,316.0,11,0,315.0,12,2
40,1965044173,278.0,12,0,283.0,20,4,261.0,19,0,254.0,20,3
41,934758285,292.0,17,0,300.0,12,1,250.0,7,0,325.0,8,1
42,913811830,264.0,12,0,494.0,12,1,274.0,12,0,259.0,12,1
43,-238407307,338.0,12,0,268.0,10,2,260.0,10,0,263.0,11,1
44,-376586037,508.0,12,0,203.0,13,2,285.0,16,0,320.0,15,2
45,1179897275,284.0,17,0,401.0,16,1,268.0,14,0,321.0,13,3
46,408674015,259.0,11,0,366.0,18,0,366.0,18,0,366.0,18,0
47,-1447324194,319.0,12,0,265.0,11,0,265.0,11,0,265.0,11,0
48,1254948325,262.0,9,0,242.0,8,1,345.0,5,0,323.0,5,0
49,-1126125414,264.0,11,0,261.0,17,0,261.0,17,0,261.0,17,0
50,1911090010,262.0,15,0,256.0,11,3,314.0,14,0,218.0,15,3
51,2067553978,258.0,11,0,253.0,10,2,294.0,11,0,281.0,12,3
52,-2094368240,277.0,17,0,323.0,17,1,287.0,17,0,254.0,17,0
53,870039424,316.0,16,0,329.0,16,2,307.0,20,0,261.0,21,1
54,-681609101,266.0,12,0,243.0,7,1,270.0,8,0,294.0,7,1
55,1400368112,257.0,15,0,270.0,12,0,270.0,12,0,270.0,12,0
56,-523677558,493.0,8,0,257.0,9,1,322.0,9,0,260.0,9,1
57,2128327529,316.0,11,0,266.0,10,1,279.0,7,0,241.0,8,2
58,1012850498,263.0,14,0,266.0,10,1,296.0,11,0,268.0,9,1
59,-998777857,358.0,14,0,269.0,10,1,257.0,11,0,258.0,10,1
60,-223897831,257.0,14,0,284.0,17,0,284.0,17,0,284.0,17,0
61,1151226119,272.0,30,0,375.0,8,3,291.0,9,0,286.0,7,5
62,-963639082,446.0,13,0,311.0,9,1,244.0,8,0,254.0,10,1
63,179154431,513.0,14,0,257.0,17,1,396.0,19,0,318.0,16,1
64,1780998914,493.0,12,0,277.0,14,3,259.0,14,0,367.0,14,3
65,-296904023,265.0,14,0,291.0,12,1,244.0,10,0,339.0,10,1
66,-517632419,264.0,14,0,300.0,9,4,372.0,10,0,373.0,10,3
67,1167904443,271.0,8,0,246.0,9,1,447.0,8,0,261.0,8,2
68,1144549135,216.0,11,0,332.0,18,0,332.0,18,0,332.0,18,0
69,320731296,260.0,10,0,243.0,15,1,259.0,15,0,318.0,12,2
70,-580667091,262.0,9,0,316.0,8,0,316.0,8,0,316.0,8,0
71,734801186,262.0,11,0,289.0,14,1,265.0,12,0,278.0,13,1
72,1777533159,463.0,19,0,316.0,14,0,316.0,14,0,316.0,14,0
73,-1628974216,317.0,9,0,389.0,18,2,279.0,16,0,256.0,15,2
74,2075149557,263.0,14,0,256.0,6,1,273.0,4,0,247.0,6,1
75,537374718,265.0,17,0,266.0,20,2,253.0,20,0,206.0,20,2
76,-183365823,315.0,14,0,264.0,5,1,219.0,5,0,314.0,9,1
77,-1911099756,265.0,13,0,232.0,10,2,314.0,9,0,295.0,9,0
78,-1681908786,323.0,11,0,270.0,24,2,260.0,22,0,269.0,19,2
79,-1614401142,403.0,10,0,269.0,9,1,288.0,8,0,320.0,9,2
80,1302012811,274.0,15,0,230.0,14,3,258.0,19,0,386.0,16,2
81,-393957007,299.0,14,0,260.0,25,2,315.0,26,0,270.0,29,2
82,-1691669488,261.0,15,0,318.0,13,2,381.0,13,0,260.0,13,2
83,364351042,301.0,10,0,398.0,12,1,380.0,13,0,260.0,11,1
84,800621309,332.0,12,0,271.0,18,0,271.0,18,0,271.0,18,0
85,1611853762,256.0,19,0,261.0,17,3,329.0,18,0,242.0,17,3
86,-2075308253,270.0,9,0,260.0,13,0,260.0,13,0,260.0,13,0
87,228037309,304.0,10,0,260.0,15,1,353.0,16,0,222.0,17,1
88,11064616,256.0,29,0,320.0,9,3,262.0,9,0,230.0,9,3
89,-1200839870,320.0,7,0,256.0,9,5,280.0,8,0,307.0,9,3
90,-1326932799,273.0,13,0,338.0,16,2,276.0,14,0,320.0,17,1
91,-2110475459,346.0,6,0,369.0,8,1,260.0,9,0,322.0,8,1
92,1980779245,260.0,8,0,267.0,15,3,372.0,14,0,284.0,14,2
93,-1788769611,255.0,6,0,218.0,17,2,257.0,14,0,210.0,15,0
94,132948651,259.0,18,0,321.0,6,1,271.0,7,0,259.0,6,3
95,-1230336858,277.0,12,0,336.0,14,3,273.0,15,0,250.0,14,2
96,589493313,315.0,20,0,464.0,7,3,315.0,7,0,267.0,9,2
97,466733861,433.0,13,0,252.0,12,3,342.0,11,0,271.0,15,4
98,442974348,267.0,13,0,322.0,12,0,322.0,12,0,322.0,12,0
99,1914034558,284.0,8,0,358.0,19,0,358.0,19,0,358.0,19,0
