,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
42,-1586438148,365.0,12,0,323.0,19,1,317.0,18,0,260.0,19,1
43,1987313156,301.0,23,0,261.0,11,5,264.0,11,0,262.0,13,3
44,-266116384,331.0,23,0,260.0,11,3,571.0,10,0,301.0,9,2
45,-163880666,494.0,14,0,312.0,23,0,312.0,23,0,312.0,23,0
46,-255875365,252.0,15,0,360.0,15,4,263.0,14,0,319.0,14,3
47,-2135259579,283.0,16,0,280.0,5,4,342.0,4,0,265.0,3,0
48,56357792,501.0,17,0,348.0,9,3,209.0,9,0,306.0,14,2
49,436347282,249.0,11,0,282.0,8,2,225.0,8,0,255.0,6,1
50,-434175672,263.0,16,0,351.0,7,4,315.0,7,0,298.0,7,2
51,468859230,261.0,13,0,311.0,11,3,370.0,11,0,241.0,11,1
52,-1601539693,312.0,14,0,266.0,12,2,364.0,10,0,381.0,13,4
53,-1054314153,353.0,10,0,303.0,15,1,266.0,14,0,266.0,14,1
54,1166333199,272.0,10,0,299.0,14,2,337.0,12,0,321.0,10,1
55,1204826073,375.0,17,0,264.0,15,1,326.0,12,0,288.0,15,2
56,1437316849,261.0,12,0,330.0,14,2,284.0,13,0,346.0,13,2
57,-721280884,289.0,20,0,252.0,16,5,341.0,15,0,335.0,14,2
58,-2040978718,272.0,13,0,292.0,18,5,261.0,17,0,374.0,20,2
59,-119035757,446.0,10,0,282.0,23,1,270.0,21,0,270.0,24,1
60,281756871,262.0,12,0,276.0,6,1,341.0,7,0,260.0,7,1
61,1827559638,269.0,17,0,299.0,18,0,299.0,18,0,299.0,18,0
62,1577383741,360.0,16,0,323.0,14,2,298.0,14,0,381.0,17,3
63,-1040266010,276.0,17,0,264.0,5,1,312.0,4,0,256.0,4,2
64,-1086063181,316.0,13,0,289.0,18,2,309.0,17,0,316.0,18,2
65,-842842016,270.0,12,0,269.0,10,1,260.0,12,0,268.0,11,0
66,191874524,388.0,16,0,292.0,6,0,292.0,6,0,292.0,6,0
67,1763807169,266.0,15,0,266.0,14,2,253.0,14,0,484.0,14,2
68,218083771,377.0,4,0,275.0,19,2,314.0,23,0,264.0,21,2
69,1940044718,286.0,23,0,364.0,17,0,364.0,17,0,364.0,17,0
70,-548003288,318.0,13,0,215.0,10,0,215.0,10,0,215.0,10,0
71,-1073652660,278.0,21,0,265.0,15,3,329.0,16,0,319.0,15,3
72,-660904077,284.0,13,0,343.0,17,2,262.0,18,0,266.0,18,2
73,-1893671033,258.0,15,0,210.0,14,1,324.0,19,0,383.0,14,1
74,-1078321348,320.0,11,0,267.0,21,2,210.0,17,0,327.0,19,2
75,1235355458,505.0,8,0,261.0,10,1,250.0,10,0,262.0,10,1
76,1136852271,282.0,14,0,340.0,13,1,258.0,11,0,323.0,12,1
77,-998194552,277.0,15,0,239.0,22,2,260.0,30,0,336.0,27,2
78,-90298748,291.0,15,0,280.0,13,0,280.0,13,0,280.0,13,0
79,368751547,269.0,10,0,274.0,11,2,256.0,9,0,275.0,9,2
80,393053452,372.0,28,0,274.0,9,2,319.0,8,0,226.0,11,2
81,1737931347,264.0,8,0,298.0,16,0,298.0,16,0,298.0,16,0
82,1772546584,288.0,13,0,275.0,9,3,287.0,9,0,264.0,11,2
83,1780750241,314.0,20,0,278.0,11,1,265.0,12,0,254.0,10,1
84,1226833081,254.0,11,0,321.0,16,0,321.0,16,0,321.0,16,0
85,408919437,375.0,15,0,259.0,19,1,300.0,16,0,278.0,15,1
86,-1980094402,267.0,12,0,261.0,12,1,324.0,13,0,225.0,13,0
87,1485934506,288.0,9,0,217.0,20,2,315.0,18,0,286.0,17,0
88,910913459,259.0,14,0,335.0,25,2,256.0,19,0,260.0,20,1
89,2062730776,311.0,12,0,256.0,17,3,329.0,20,0,286.0,17,2
90,595444308,283.0,13,0,317.0,16,2,419.0,16,0,322.0,16,2
91,-1065408890,387.0,20,0,220.0,10,2,257.0,13,0,257.0,13,1
92,1077663568,255.0,13,0,342.0,8,1,263.0,8,0,270.0,7,1
93,808882211,355.0,9,0,254.0,8,2,302.0,9,0,355.0,8,3
94,2115529347,270.0,19,0,332.0,16,2,254.0,16,0,266.0,13,1
95,-299899818,322.0,15,0,267.0,14,1,262.0,15,0,354.0,13,1
96,532387672,270.0,12,0,256.0,8,1,263.0,8,0,207.0,8,1
97,1629824790,496.0,10,0,269.0,10,1,383.0,10,0,326.0,13,1
98,-104507535,366.0,14,0,255.0,6,0,255.0,6,0,255.0,6,0
99,248556043,314.0,19,0,345.0,13,2,221.0,12,0,228.0,12,1
