,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
25,291.0,1,166,1800385506,5,244.0,1,166,1800385506,5,291.0,1,166,1800385506,5,291.0,1,166,1800385506,5
26,362.0,1,437,-1399791877,9,269.0,1,437,-1399791877,9,324.0,1,437,-1399791877,9,448.0,1,437,-1399791877,9
27,260.0,1,151,-1253155535,8,313.0,1,151,-1253155535,8,260.0,1,151,-1253155535,8,260.0,1,151,-1253155535,8
28,261.0,1,386,1006349578,20,317.0,1,386,1006349578,20,388.0,1,386,1006349578,20,281.0,1,386,1006349578,20
29,326.0,1,655,-2146420768,53,494.0,1,655,-2146420768,53,313.0,1,655,-2146420768,53,487.0,1,655,-2146420768,53
30,351.0,1,565,1192904116,40,376.0,1,565,1192904116,40,437.0,1,565,1192904116,40,504.0,1,565,1192904116,40
31,311.0,1,350,426856167,28,377.0,1,350,426856167,28,256.0,1,350,426856167,28,337.0,1,350,426856167,28
32,318.0,1,303,1268825448,19,309.0,1,303,1268825448,19,316.0,1,303,1268825448,19,299.0,1,303,1268825448,19
33,394.0,1,467,2118908974,10,377.0,1,467,2118908974,10,319.0,1,467,2118908974,10,366.0,1,467,2118908974,10
34,275.0,1,239,-674291399,5,309.0,1,239,-674291399,5,275.0,1,239,-674291399,5,275.0,1,239,-674291399,5
35,484.0,1,414,-475182680,21,425.0,1,414,-475182680,21,280.0,1,414,-475182680,21,214.0,1,414,-475182680,21
36,348.0,1,163,-473322876,10,313.0,1,163,-473322876,10,348.0,1,163,-473322876,10,348.0,1,163,-473322876,10
37,210.0,1,511,163837788,6,438.0,1,511,163837788,6,210.0,1,511,163837788,6,210.0,1,511,163837788,6
38,317.0,1,694,-1554741164,7,321.0,1,694,-1554741164,7,316.0,1,694,-1554741164,7,322.0,1,694,-1554741164,7
39,441.0,1,498,-1198226867,50,281.0,1,498,-1198226867,50,441.0,1,498,-1198226867,50,441.0,1,498,-1198226867,50
40,372.0,1,603,-1854805561,7,313.0,1,603,-1854805561,7,261.0,1,603,-1854805561,7,303.0,1,603,-1854805561,7
41,314.0,1,175,1833001977,13,254.0,1,175,1833001977,13,314.0,1,175,1833001977,13,314.0,1,175,1833001977,13
42,285.0,1,608,1589209303,19,314.0,1,608,1589209303,19,285.0,1,608,1589209303,19,266.0,1,608,1589209303,19
43,259.0,1,315,-1264532484,23,391.0,1,315,-1264532484,23,272.0,1,315,-1264532484,23,321.0,1,315,-1264532484,23
44,325.0,1,590,1875411295,54,395.0,1,590,1875411295,54,293.0,1,590,1875411295,54,310.0,1,590,1875411295,54
45,332.0,1,435,172103434,44,266.0,1,435,172103434,44,332.0,1,435,172103434,44,332.0,1,435,172103434,44
46,443.0,1,481,489665327,10,282.0,1,481,489665327,10,443.0,1,481,489665327,10,443.0,1,481,489665327,10
47,309.0,1,275,-1929229388,17,314.0,1,275,-1929229388,17,309.0,1,275,-1929229388,17,309.0,1,275,-1929229388,17
48,261.0,1,578,-465819684,58,550.0,1,578,-465819684,58,401.0,1,578,-465819684,58,352.0,1,578,-465819684,58
49,387.0,1,405,-2020418932,5,312.0,1,405,-2020418932,5,284.0,1,405,-2020418932,5,317.0,1,405,-2020418932,5
