,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
75,-868180809,267.0,14,0,368.0,14,2,293.0,13,0,319.0,13,2
76,-621584551,269.0,15,0,263.0,19,2,285.0,19,0,277.0,18,1
77,1075551529,270.0,16,0,258.0,19,0,258.0,19,0,258.0,19,0
78,1248255224,265.0,14,0,252.0,11,1,278.0,15,0,254.0,16,1
79,-638610934,300.0,11,0,252.0,20,3,265.0,23,0,260.0,19,4
80,-1124065687,264.0,16,0,453.0,11,3,263.0,15,0,433.0,11,1
81,-926609531,275.0,17,0,261.0,14,1,305.0,15,0,276.0,12,2
82,154193301,267.0,22,0,273.0,15,2,281.0,15,0,228.0,16,2
83,603763915,322.0,13,0,380.0,13,0,380.0,13,0,380.0,13,0
84,1723646007,326.0,7,0,237.0,14,2,270.0,15,0,339.0,14,2
85,-601215263,494.0,8,0,258.0,9,1,259.0,11,0,215.0,11,1
86,-560728319,313.0,18,0,256.0,19,5,332.0,18,0,255.0,18,3
87,-1950389882,322.0,10,0,288.0,8,1,259.0,8,0,278.0,9,1
88,848944609,259.0,21,0,287.0,13,2,265.0,10,0,261.0,12,3
89,1623911484,344.0,14,0,312.0,13,1,322.0,12,0,227.0,13,1
90,1165988326,493.0,10,0,211.0,18,0,211.0,18,0,211.0,18,0
91,1255034336,270.0,9,0,260.0,16,1,289.0,17,0,369.0,18,0
92,-87227453,272.0,12,0,437.0,18,2,256.0,15,0,208.0,19,2
93,-1203160467,374.0,13,0,265.0,9,1,333.0,9,0,238.0,11,1
94,1674697139,284.0,11,0,262.0,7,2,319.0,10,0,303.0,8,1
95,317222572,492.0,10,0,269.0,20,3,271.0,16,0,315.0,16,4
96,1217026152,265.0,15,0,255.0,13,2,253.0,12,0,408.0,13,2
97,-52143865,273.0,14,0,299.0,22,0,299.0,22,0,299.0,22,0
98,-1730700529,316.0,10,0,260.0,15,3,271.0,17,0,251.0,15,0
99,479438854,295.0,12,0,288.0,11,2,320.0,11,0,363.0,13,2
