,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
38,315.0,1,681,-2013592700,55,307.0,1,681,-2013592700,55,557.0,1,681,-2013592700,55,273.0,1,681,-2013592700,55
39,426.0,1,407,1477712526,13,320.0,1,407,1477712526,13,348.0,1,407,1477712526,13,388.0,1,407,1477712526,13
40,332.0,1,616,1207691556,62,552.0,1,616,1207691556,62,314.0,1,616,1207691556,62,279.0,1,616,1207691556,62
41,385.0,1,539,-167069591,6,271.0,1,539,-167069591,6,393.0,1,539,-167069591,6,264.0,1,539,-167069591,6
42,270.0,1,690,-1690925978,56,443.0,1,690,-1690925978,56,277.0,1,690,-1690925978,56,319.0,1,690,-1690925978,56
43,289.0,1,589,-1937498926,36,316.0,1,589,-1937498926,36,289.0,1,589,-1937498926,36,380.0,1,589,-1937498926,36
44,379.0,1,296,-672470523,30,336.0,1,296,-672470523,30,379.0,1,296,-672470523,30,379.0,1,296,-672470523,30
45,269.0,1,457,2139737981,10,319.0,1,457,2139737981,10,355.0,1,457,2139737981,10,318.0,1,457,2139737981,10
46,333.0,1,415,-2109961181,34,357.0,1,415,-2109961181,34,333.0,1,415,-2109961181,34,333.0,1,415,-2109961181,34
47,376.0,1,457,681764902,5,393.0,1,457,681764902,5,339.0,1,457,681764902,5,388.0,1,457,681764902,5
48,262.0,1,247,-1465099331,18,401.0,1,247,-1465099331,18,262.0,1,247,-1465099331,18,262.0,1,247,-1465099331,18
49,312.0,1,474,-1570137211,38,319.0,1,474,-1570137211,38,272.0,1,474,-1570137211,38,321.0,1,474,-1570137211,38
